,district_x,name_x,address,city_x,phone,email,original_name_x,Match,rowid,school,district_y,street,city_y,state,zip,original_name_y,name_y,simple_name,district,participating,duped,score
1100,LAUSD,2911-belgrave-ave-san-antonio-continuation(lausd)--los-angeles-unified,2911 Belgrave Ave,Huntington Park,323-826-2420,No Data,San Antonio Continuation High,"[('2911 belgrave ave san antonio continuation lausd   los angeles unified', 90.29702970297029, '2911-belgrave-ave-san-antonio-continuation(lausd)--los-angeles-unified')]",2081,San Antonio Continuation(LAUSD),Los Angeles Unified,2911 Belgrave Ave.,Huntington Park,CA,90255-5268,San Antonio Continuation(LAUSD),San Antonio Continuation,2911-belgrave-ave-san-antonio-continuation(lausd)--los-angeles-unified,,True,False, 90.29702970297029
1101,LAUSD,6222-state-st-san-antonio-elementary(lausd)--los-angeles-unified,6222 State St,Huntington Park,323-582-1250,No Data,San Antonio Elementary,"[('6222 state st san antonio elementary lausd   los angeles unified', 90.0, '6222-state-st-san-antonio-elementary(lausd)--los-angeles-unified')]",2082,San Antonio Elementary(LAUSD),Los Angeles Unified,6222 State St.,Huntington Park,CA,90255-4403,San Antonio Elementary(LAUSD),San Antonio Elementary,6222-state-st-san-antonio-elementary(lausd)--los-angeles-unified,,True,False, 90.0
1102,LAUSD,,6222 State St,Huntington Park,323-582-1250,No Data,San Antonio Elementary STEM Magnet,[],0,San Antonio Elementary STEM Magnet (LAUSD),,,,,,,,,LAUSD,True,False,
1103,LAUSD,1130-mott-st-san-fernando-elementary(lausd)--los-angeles-unified,1130 Mott St,San Fernando,818-365-3201,No Data,San Fernando Elementary,"[('1130 mott st san fernando elementary lausd   los angeles unified', 90.0, '1130-mott-st-san-fernando-elementary(lausd)--los-angeles-unified')]",2083,San Fernando Elementary(LAUSD),Los Angeles Unified,1130 Mott St.,San Fernando,CA,91340-4126,San Fernando Elementary(LAUSD),San Fernando Elementary,1130-mott-st-san-fernando-elementary(lausd)--los-angeles-unified,,True,False, 90.0
1104,LAUSD,,1130 Mott St,San Fernando,818-365-3201,,San Fernando Elementary DL Two-Way Im Spanish,[],0,San Fernando Elementary DL Two-Way Im Spanish (LAUSD),,,,,,,,,LAUSD,True,False,
1105,LAUSD,,130 N Brand Blvd,San Fernando,818-837-5400,No Data,San Fernando Middle School,[],0,San Fernando Middle School (LAUSD),,,,,,,,,LAUSD,True,False,
1106,LAUSD,130-north-brand-blvd-san-fernando-institute-of-applied-media(lausd)--los-angeles-unified,130 N Brand Blvd,San Fernando,818-837-5455,No Data,San Fernando MS Institute of Applied Media (SFIAM),"[('130 north brand blvd san fernando institute of applied media lausd   los angeles unified', 87.02290076335878, '130-north-brand-blvd-san-fernando-institute-of-applied-media(lausd)--los-angeles-unified')]",2334,San Fernando Institute of Applied Media(LAUSD),Los Angeles Unified,130 North Brand Blvd.,San Fernando,CA,91340-2901,San Fernando Institute of Applied Media(LAUSD),San Fernando Institute of Applied Media,130-north-brand-blvd-san-fernando-institute-of-applied-media(lausd)--los-angeles-unified,,True,False, 87.02290076335878
1107,LAUSD,11133-o'melveny-ave-san-fernando-senior-high(lausd)--los-angeles-unified,11133 O'Melveny Ave,San Fernando,818-898-7600,No Data,San Fernando Senior High,"[('11133 o melveny ave san fernando senior high lausd   los angeles unified', 95.0, ""11133-o'melveny-ave-san-fernando-senior-high(lausd)--los-angeles-unified"")]",2336,San Fernando Senior High(LAUSD),Los Angeles Unified,11133 O'Melveny Ave.,San Fernando,CA,91340-4426,San Fernando Senior High(LAUSD),San Fernando Senior High,11133-o'melveny-ave-san-fernando-senior-high(lausd)--los-angeles-unified,,True,False, 95.0
1108,LAUSD,,11133 O'Melveny Ave,San Fernando,818-898-7910,No Data,San Fernando Senior High Science/Tech/Math Magnet,[],0,San Fernando Senior High Science/Tech/Math Magnet (LAUSD),,,,,,,,,LAUSD,True,False,
1109,LAUSD,8628-san-gabriel-ave-san-gabriel-avenue-elementary(lausd)--los-angeles-unified,8628 San Gabriel Ave,South Gate,323-567-1488,No Data,San Gabriel Avenue Elementary,"[('8628 san gabriel ave san gabriel avenue elementary lausd   los angeles unified', 95.0, '8628-san-gabriel-ave-san-gabriel-avenue-elementary(lausd)--los-angeles-unified')]",2338,San Gabriel Avenue Elementary(LAUSD),Los Angeles Unified,8628 San Gabriel Ave.,South Gate,CA,90280-3112,San Gabriel Avenue Elementary(LAUSD),San Gabriel Avenue Elementary,8628-san-gabriel-ave-san-gabriel-avenue-elementary(lausd)--los-angeles-unified,,True,False, 95.0
1110,LAUSD,,8628 San Gabriel Av,South Gate,323-567-1488,No Data,San Gabriel Avenue Elementary DL Two-Way Im Spanish,[],0,San Gabriel Avenue Elementary DL Two-Way Im Spanish (LAUSD),,,,,,,,,LAUSD,True,False,
1111,LAUSD,14928-clymer-st-san-jose-street-elementary(lausd)--los-angeles-unified,14928 Clymer St,Mission Hills,818-365-3218,No Data,San Jose Street Elementary,"[('14928 clymer st san jose street elementary lausd   los angeles unified', 95.0, '14928-clymer-st-san-jose-street-elementary(lausd)--los-angeles-unified')]",2339,San Jose Street Elementary(LAUSD),Los Angeles Unified,14928 Clymer St.,Mission Hills,CA,91345-2111,San Jose Street Elementary(LAUSD),San Jose Street Elementary,14928-clymer-st-san-jose-street-elementary(lausd)--los-angeles-unified,,True,False, 95.0
1112,LAUSD,,14928 Clymer St,Mission Hills,818-361-4325,No Data,San Jose Street Elementary Highly Gifted Magnet,[],0,San Jose Street Elementary Highly Gifted Magnet (LAUSD),,,,,,,,,LAUSD,True,False,
1113,LAUSD,9801-san-miguel-ave-san-miguel-elementary(lausd)--los-angeles-unified,9801 San Miguel Ave,South Gate,323-567-0511,No Data,San Miguel Elementary,"[('9801 san miguel ave san miguel elementary lausd   los angeles unified', 95.0, '9801-san-miguel-ave-san-miguel-elementary(lausd)--los-angeles-unified')]",2340,San Miguel Elementary(LAUSD),Los Angeles Unified,9801 San Miguel Ave.,South Gate,CA,90280-4823,San Miguel Elementary(LAUSD),San Miguel Elementary,9801-san-miguel-ave-san-miguel-elementary(lausd)--los-angeles-unified,,True,False, 95.0
1114,LAUSD,,9801 San Miguel Ave,South Gate,323-567-0511,No Data,San Miguel Elementary DL Two-Way Im Spanish,[],0,San Miguel Elementary DL Two-Way Im Spanish (LAUSD),,,,,,,,,LAUSD,True,False,
1115,LAUSD,,9801 San Miguel Av,South Gate,323-567-0511,,San Miguel Elementary DL World Lang Im Mandarin,[],0,San Miguel Elementary DL World Lang Im Mandarin (LAUSD),,,,,,,,,LAUSD,True,False,
1116,LAUSD,,9801 San Miguel Ave,South Gate,323-567-0511,No Data,San Miguel Elementary STEAM Magnet,[],0,San Miguel Elementary STEAM Magnet (LAUSD),,,,,,,,,LAUSD,True,False,
1117,LAUSD,,815 San Pascual Ave,Los Angeles,323-255-8354,,San Pascual Avenue Elementary STEAM Magnet,[],0,San Pascual Avenue Elementary STEAM Magnet (LAUSD),,,,,,,,,LAUSD,True,False,
1118,LAUSD,,1001 W 15th St,San Pedro,310-241-5800,No Data,San Pedro Senior High,[],0,San Pedro Senior High (LAUSD),,,,,,,,,LAUSD,True,False,
1119,LAUSD,,1001 W 15th St,San Pedro,310-241-5800,No Data,San Pedro Senior High Gifted STEAM Magnet,[],0,San Pedro Senior High Gifted STEAM Magnet (LAUSD),,,,,,,,,LAUSD,True,False,
1120,LAUSD,,3210 S Alma St,San Pedro,310-519-6500,,San Pedro Senior High Marine Science/Tech/Math Magnet,[],0,San Pedro Senior High Marine Science/Tech/Math Magnet (LAUSD),,,,,,,,,LAUSD,True,False,
1121,LAUSD,,3210 S Alma St,San Pedro,310-519-6500,,San Pedro Senior High Police Academy Magnet,[],0,San Pedro Senior High Police Academy Magnet (LAUSD),,,,,,,,,LAUSD,True,False,
1122,LAUSD,,1001 W 15th St,San Pedro,310-241-5901,No Data,San Pedro Senior High Visual/Perf Arts Magnet,[],0,San Pedro Senior High Visual/Perf Arts Magnet (LAUSD),,,,,,,,,LAUSD,True,False,
1123,LAUSD,1635-south-san-pedro-st-san-pedro-street-elementary(lausd)--los-angeles-unified,1635 S San Pedro St,Los Angeles,213-747-9538,No Data,San Pedro Street Elementary,"[('1635 south san pedro st san pedro street elementary lausd   los angeles unified', 92.73809523809524, '1635-south-san-pedro-st-san-pedro-street-elementary(lausd)--los-angeles-unified')]",2343,San Pedro Street Elementary(LAUSD),Los Angeles Unified,1635 South San Pedro St.,Los Angeles,CA,90015-3706,San Pedro Street Elementary(LAUSD),San Pedro Street Elementary,1635-south-san-pedro-st-san-pedro-street-elementary(lausd)--los-angeles-unified,,True,False, 92.73809523809524
1124,LAUSD,,1921 S Maple Ave,Los Angeles,213-763-1000,No Data,Santee Education Complex,[],0,Santee Education Complex (LAUSD),,,,,,,,,LAUSD,True,False,
1125,LAUSD,,11035 Borden Ave,Pacoima,818-686-6428,No Data,Sara Coughlin Elementary School,[],0,Sara Coughlin Elementary School (LAUSD),,,,,,,,,LAUSD,True,False,
1126,LAUSD,7850-ethel-ave-saticoy-elementary(lausd)--los-angeles-unified,7850 Ethel Ave,North Hollywood,818-765-0783,No Data,Saticoy Elementary,"[('7850 ethel ave saticoy elementary lausd   los angeles unified', 90.0, '7850-ethel-ave-saticoy-elementary(lausd)--los-angeles-unified')]",2349,Saticoy Elementary(LAUSD),Los Angeles Unified,7850 Ethel Ave.,North Hollywood,CA,91605-1940,Saticoy Elementary(LAUSD),Saticoy Elementary,7850-ethel-ave-saticoy-elementary(lausd)--los-angeles-unified,,True,False, 90.0
1127,LAUSD,,7850 Ethel Ave,North Hollywood,818-765-0783,,Saticoy Elementary DL Two-Way Im Armenian,[],0,Saticoy Elementary DL Two-Way Im Armenian (LAUSD),,,,,,,,,LAUSD,True,False,
1128,LAUSD,5360-saturn-st-saturn-street-elementary(lausd)--los-angeles-unified,5360 Saturn St,Los Angeles,323-931-1688,No Data,Saturn Street Elementary,"[('5360 saturn st saturn street elementary lausd   los angeles unified', 95.0, '5360-saturn-st-saturn-street-elementary(lausd)--los-angeles-unified')]",1457,Saturn Street Elementary(LAUSD),Los Angeles Unified,5360 Saturn St.,Los Angeles,CA,90019-3960,Saturn Street Elementary(LAUSD),Saturn Street Elementary,5360-saturn-st-saturn-street-elementary(lausd)--los-angeles-unified,,True,False, 95.0
1129,LAUSD,,5360 Saturn St,Los Angeles,323-931-1688,No Data,Saturn Street Elementary Arts/Media Magnet,[],0,Saturn Street Elementary Arts/Media Magnet (LAUSD),,,,,,,,,LAUSD,True,False,
1130,LAUSD,,727 S Wilson St,Los Angeles,213-239-5656,,Secondary Community Day School,[],0,Secondary Community Day School (LAUSD),,,,,,,,,LAUSD,True,False,
1131,LAUSD,5014-serrania-ave-serrania-avenue-charter-for-enriched-studies(lausd)--los-angeles-unified,5014 Serrania Ave,Woodland Hills,818-340-6700,No Data,Serrania Avenue Charter for Enriched Studies,"[('5014 serrania ave serrania avenue charter for enriched studies lausd   los angeles unified', 95.0, '5014-serrania-ave-serrania-avenue-charter-for-enriched-studies(lausd)--los-angeles-unified')]",1870,Serrania Avenue Charter For Enriched Studies(LAUSD),Los Angeles Unified,5014 Serrania Ave.,Woodland Hills,CA,91364-3303,Serrania Avenue Charter For Enriched Studies(LAUSD),Serrania Avenue Charter For Enriched Studies,5014-serrania-ave-serrania-avenue-charter-for-enriched-studies(lausd)--los-angeles-unified,,True,False, 95.0
1132,LAUSD,13800-pierce-st-sharp-avenue-elementary(lausd)--los-angeles-unified,13800 Pierce St,Arleta,818-896-9573,No Data,Sharp Avenue Elementary,"[('13800 pierce st sharp avenue elementary lausd   los angeles unified', 95.0, '13800-pierce-st-sharp-avenue-elementary(lausd)--los-angeles-unified')]",1901,Sharp Avenue Elementary(LAUSD),Los Angeles Unified,13800 Pierce St.,Arleta,CA,91331-4530,Sharp Avenue Elementary(LAUSD),Sharp Avenue Elementary,13800-pierce-st-sharp-avenue-elementary(lausd)--los-angeles-unified,,True,False, 95.0
1133,LAUSD,2450-shenandoah-st-shenandoah-street-elementary(lausd)--los-angeles-unified,2450 Shenandoah St,Los Angeles,310-838-3142,No Data,Shenandoah Street Elementary,"[('2450 shenandoah st shenandoah street elementary lausd   los angeles unified', 95.0, '2450-shenandoah-st-shenandoah-street-elementary(lausd)--los-angeles-unified')]",1903,Shenandoah Street Elementary(LAUSD),Los Angeles Unified,2450 Shenandoah St.,Los Angeles,CA,90034-2026,Shenandoah Street Elementary(LAUSD),Shenandoah Street Elementary,2450-shenandoah-st-shenandoah-street-elementary(lausd)--los-angeles-unified,,True,False, 95.0
1134,LAUSD,,416 N Cornwell St,Los Angeles,323-263-9818,No Data,Sheridan Street Elementary,[],0,Sheridan Street Elementary (LAUSD),,,,,,,,,LAUSD,True,False,
1135,LAUSD,,416 N Cornwell St,Los Angeles,323-263-9818,No Data,Sheridan Street Elementary DL Two-Way Im Spanish,[],0,Sheridan Street Elementary DL Two-Way Im Spanish (LAUSD),,,,,,,,,LAUSD,True,False,
1136,LAUSD,,18605 Erwin St,Reseda,818-758-5600,No Data,Sherman Oaks Center for Enriched Studies (SOCES) Magnet,[],0,Sherman Oaks Center for Enriched Studies (SOCES) Magnet (LAUSD),,,,,,,,,LAUSD,True,False,
1137,LAUSD,14755-greenleaf-st-sherman-oaks-elementary-charter(lausd)--los-angeles-unified,14755 Greenleaf St,Sherman Oaks,818-784-8283,No Data,Sherman Oaks Elementary Charter School,"[('14755 greenleaf st sherman oaks elementary charter lausd   los angeles unified', 89.41176470588236, '14755-greenleaf-st-sherman-oaks-elementary-charter(lausd)--los-angeles-unified')]",1906,Sherman Oaks Elementary Charter(LAUSD),Los Angeles Unified,14755 Greenleaf St.,Sherman Oaks,CA,91403-4127,Sherman Oaks Elementary Charter(LAUSD),Sherman Oaks Elementary Charter,14755-greenleaf-st-sherman-oaks-elementary-charter(lausd)--los-angeles-unified,,True,False, 89.41176470588236
1138,LAUSD,19452-hart-st-shirley-avenue-elementary(lausd)--los-angeles-unified,19452 Hart St,Reseda,818-342-6183,No Data,Shirley Avenue Elementary,"[('19452 hart st shirley avenue elementary lausd   los angeles unified', 95.0, '19452-hart-st-shirley-avenue-elementary(lausd)--los-angeles-unified')]",1907,Shirley Avenue Elementary(LAUSD),Los Angeles Unified,19452 Hart St.,Reseda,CA,91335-3735,Shirley Avenue Elementary(LAUSD),Shirley Avenue Elementary,19452-hart-st-shirley-avenue-elementary(lausd)--los-angeles-unified,,True,False, 95.0
1139,LAUSD,12814-maxella-ave-short-avenue-elementary(lausd)--los-angeles-unified,12814 Maxella Ave,Los Angeles,310-397-4234,No Data,Short Avenue Elementary,"[('12814 maxella ave short avenue elementary lausd   los angeles unified', 95.0, '12814-maxella-ave-short-avenue-elementary(lausd)--los-angeles-unified')]",1908,Short Avenue Elementary(LAUSD),Los Angeles Unified,12814 Maxella Ave.,Los Angeles,CA,90066-6107,Short Avenue Elementary(LAUSD),Short Avenue Elementary,12814-maxella-ave-short-avenue-elementary(lausd)--los-angeles-unified,,True,False, 95.0
1140,LAUSD,3170-budau-ave-sierra-park-elementary(lausd)--los-angeles-unified,3170 Budau Ave,Los Angeles,323-223-1081,No Data,Sierra Park Elementary,"[('3170 budau ave sierra park elementary lausd   los angeles unified', 90.0, '3170-budau-ave-sierra-park-elementary(lausd)--los-angeles-unified')]",1910,Sierra Park Elementary(LAUSD),Los Angeles Unified,3170 Budau Ave.,Los Angeles,CA,90032-2856,Sierra Park Elementary(LAUSD),Sierra Park Elementary,3170-budau-ave-sierra-park-elementary(lausd)--los-angeles-unified,,True,False, 90.0
1141,LAUSD,4342-alpha-st-sierra-vista-elementary(lausd)--los-angeles-unified,4342 Alpha St,Los Angeles,323-222-2530,No Data,Sierra Vista Elementary,"[('4342 alpha st sierra vista elementary lausd   los angeles unified', 90.0, '4342-alpha-st-sierra-vista-elementary(lausd)--los-angeles-unified')]",1911,Sierra Vista Elementary(LAUSD),Los Angeles Unified,4342 Alpha St.,Los Angeles,CA,90032-1396,Sierra Vista Elementary(LAUSD),Sierra Vista Elementary,4342-alpha-st-sierra-vista-elementary(lausd)--los-angeles-unified,,True,False, 90.0
1142,LAUSD,2701-sequoia-dr-simon-rodia-continuation(lausd)--los-angeles-unified,2701 Sequoia Dr,South Gate,323-569-7140,No Data,Simon Rodia Continuation High,"[('2701 sequoia dr simon rodia continuation lausd   los angeles unified', 90.10309278350516, '2701-sequoia-dr-simon-rodia-continuation(lausd)--los-angeles-unified')]",1828,Simon Rodia Continuation(LAUSD),Los Angeles Unified,2701 Sequoia Dr.,South Gate,CA,90280-5555,Simon Rodia Continuation(LAUSD),Simon Rodia Continuation,2701-sequoia-dr-simon-rodia-continuation(lausd)--los-angeles-unified,,True,False, 90.10309278350516
1143,LAUSD,615-solano-ave-solano-avenue-elementary(lausd)--los-angeles-unified,615 Solano Ave,Los Angeles,323-223-4291,No Data,Solano Avenue Elementary,"[('615 solano ave solano avenue elementary lausd   los angeles unified', 95.0, '615-solano-ave-solano-avenue-elementary(lausd)--los-angeles-unified')]",1835,Solano Avenue Elementary(LAUSD),Los Angeles Unified,615 Solano Ave.,Los Angeles,CA,90012-1036,Solano Avenue Elementary(LAUSD),Solano Avenue Elementary,615-solano-ave-solano-avenue-elementary(lausd)--los-angeles-unified,,True,False, 95.0
1144,LAUSD,,2050 N San Fernando Rd,Los Angeles,323-276-5535,No Data,Sonia Sotomayor Art/Sciences Magnet,[],0,Sonia Sotomayor Art/Sciences Magnet (LAUSD),,,,,,,,,LAUSD,True,False,
1145,LAUSD,1925-budlong-ave-sophia-t-salvin-special-education-center(lausd)--los-angeles-unified,1925 Budlong Ave,Los Angeles,323-731-0703,No Data,Sophia T Salvin Special Education Center,"[('1925 budlong ave sophia t salvin special education center lausd   los angeles unified', 95.0, '1925-budlong-ave-sophia-t-salvin-special-education-center(lausd)--los-angeles-unified')]",1836,Sophia T. Salvin Special Education Center(LAUSD),Los Angeles Unified,1925 Budlong Ave.,Los Angeles,CA,90007-1109,Sophia T. Salvin Special Education Center(LAUSD),Sophia T. Salvin Special Education Center,1925-budlong-ave-sophia-t-salvin-special-education-center(lausd)--los-angeles-unified,,True,False, 95.0
1146,LAUSD,,1020 S Soto St,Los Angeles,323-262-6513,No Data,Soto Street Elementary,[],0,Soto Street Elementary (LAUSD),,,,,,,,,LAUSD,True,False,
1147,LAUSD,2720-tweedy-blvd-south-east-high(lausd)--los-angeles-unified,2720 Tweedy Blvd,South Gate,323-568-3400,No Data,South East Senior High,"[('2720 tweedy blvd south east high lausd   los angeles unified', 86.98795180722891, '2720-tweedy-blvd-south-east-high(lausd)--los-angeles-unified')]",1839,South East High(LAUSD),Los Angeles Unified,2720 Tweedy Blvd.,South Gate,CA,90280-5539,South East High(LAUSD),South East High,2720-tweedy-blvd-south-east-high(lausd)--los-angeles-unified,,True,False, 86.98795180722891
1148,LAUSD,,2720 Tweedy Blvd,South Gate,323-568-3400,,South East Senior High STEAM Magnet,[],0,South East Senior High STEAM Magnet (LAUSD),,,,,,,,,LAUSD,True,False,
1149,LAUSD,4100-firestone-blvd-south-gate-middle(lausd)--los-angeles-unified,4100 Firestone Blvd,South Gate,323-568-4000,No Data,South Gate Middle School,"[('4100 firestone blvd south gate middle lausd   los angeles unified', 87.84946236559139, '4100-firestone-blvd-south-gate-middle(lausd)--los-angeles-unified')]",1840,South Gate Middle(LAUSD),Los Angeles Unified,4100 Firestone Blvd.,South Gate,CA,90280-3218,South Gate Middle(LAUSD),South Gate Middle,4100-firestone-blvd-south-gate-middle(lausd)--los-angeles-unified,,True,False, 87.84946236559139
1150,LAUSD,,4100 Firestone Blvd,South Gate,323-568-4000,,South Gate Middle School Science/Tech/Math Magnet,[],0,South Gate Middle School Science/Tech/Math Magnet (LAUSD),,,,,,,,,LAUSD,True,False,
1151,LAUSD,3351-firestone-blvd-south-gate-senior-high(lausd)--los-angeles-unified,3351 Firestone Blvd,South Gate,323-568-5600,No Data,South Gate Senior High,"[('3351 firestone blvd south gate senior high lausd   los angeles unified', 95.0, '3351-firestone-blvd-south-gate-senior-high(lausd)--los-angeles-unified')]",1841,South Gate Senior High(LAUSD),Los Angeles Unified,3351 Firestone Blvd.,South Gate,CA,90280-2937,South Gate Senior High(LAUSD),South Gate Senior High,3351-firestone-blvd-south-gate-senior-high(lausd)--los-angeles-unified,,True,False, 95.0
1152,LAUSD,,3351 Firestone Bl,South Gate,323-568-5600,,South Gate Senior High Pub Service/Biomed Magnet,[],0,South Gate Senior High Pub Service/Biomed Magnet (LAUSD),,,,,,,,,LAUSD,True,False,
1153,LAUSD,8510-towne-ave-south-park-elementary(lausd)--los-angeles-unified,8510 Towne Ave,Los Angeles,323-753-4591,No Data,South Park Elementary,"[('8510 towne ave south park elementary lausd   los angeles unified', 90.0, '8510-towne-ave-south-park-elementary(lausd)--los-angeles-unified')]",1842,South Park Elementary(LAUSD),Los Angeles Unified,8510 Towne Ave.,Los Angeles,CA,90003-3119,South Park Elementary(LAUSD),South Park Elementary,8510-towne-ave-south-park-elementary(lausd)--los-angeles-unified,,True,False, 90.0
1154,LAUSD,,8510 Towne Ave,Los Angeles,323-753-4591,,South Park Elementary DL Two-Way Im Spanish,[],0,South Park Elementary DL Two-Way Im Spanish (LAUSD),,,,,,,,,LAUSD,True,False,
1155,LAUSD,,2060 W 35th St,San Pedro,310-832-6596,,South Shores Elementary Performing Arts Magnet,[],0,South Shores Elementary Performing Arts Magnet (LAUSD),,,,,,,,,LAUSD,True,False,
1156,LAUSD,2560-tweedy-blvd-southeast-middle(lausd)--los-angeles-unified,2560 Tweedy Blvd,South Gate,323-568-3100,No Data,Southeast Middle School,"[('2560 tweedy blvd southeast middle lausd   los angeles unified', 87.17647058823529, '2560-tweedy-blvd-southeast-middle(lausd)--los-angeles-unified')]",1844,Southeast Middle(LAUSD),Los Angeles Unified,2560 Tweedy Blvd.,South Gate,CA,90280-5557,Southeast Middle(LAUSD),Southeast Middle,2560-tweedy-blvd-southeast-middle(lausd)--los-angeles-unified,,True,False, 87.17647058823529
1157,LAUSD,,2560 Tweedy Blvd,South Gate,323-568-3100,,Southeast Middle School DREAMS Magnet,[],0,Southeast Middle School DREAMS Magnet (LAUSD),,,,,,,,,LAUSD,True,False,
1158,LAUSD,7839-amestoy-ave-stagg-street-elementary(lausd)--los-angeles-unified,7839 Amestoy Ave,Lake Balboa,818-881-9850,No Data,Stagg Street Elementary,"[('7839 amestoy ave stagg street elementary lausd   los angeles unified', 95.0, '7839-amestoy-ave-stagg-street-elementary(lausd)--los-angeles-unified')]",1466,Stagg Street Elementary(LAUSD),Los Angeles Unified,7839 Amestoy Ave.,Van Nuys,CA,91406-1602,Stagg Street Elementary(LAUSD),Stagg Street Elementary,7839-amestoy-ave-stagg-street-elementary(lausd)--los-angeles-unified,,True,False, 95.0
1159,LAUSD,2833-illinois-ave-stanford-avenue-elementary(lausd)--los-angeles-unified,2833 Illinois Ave,South Gate,323-569-8117,No Data,Stanford Avenue Elementary,"[('2833 illinois ave stanford avenue elementary lausd   los angeles unified', 95.0, '2833-illinois-ave-stanford-avenue-elementary(lausd)--los-angeles-unified')]",1467,Stanford Avenue Elementary(LAUSD),Los Angeles Unified,2833 Illinois Ave.,South Gate,CA,90280-4005,Stanford Avenue Elementary(LAUSD),Stanford Avenue Elementary,2833-illinois-ave-stanford-avenue-elementary(lausd)--los-angeles-unified,,True,False, 95.0
1160,LAUSD,,2833 Illinois Ave,South Gate,323-569-8117,No Data,Stanford Avenue Elementary DL Two-Way Im Spanish,[],0,Stanford Avenue Elementary DL Two-Way Im Spanish (LAUSD),,,,,,,,,LAUSD,True,False,
1161,LAUSD,3020-kansas-ave-stanford-primary-center(lausd)--los-angeles-unified,3020 Kansas Ave,South Gate,323-563-9208,No Data,Stanford Avenue Primary Center,"[('3020 kansas ave stanford primary center lausd   los angeles unified', 88.14432989690721, '3020-kansas-ave-stanford-primary-center(lausd)--los-angeles-unified')]",1468,Stanford Primary Center(LAUSD),Los Angeles Unified,3020 Kansas Ave.,South Gate,CA,90280-4108,Stanford Primary Center(LAUSD),Stanford Primary Center,3020-kansas-ave-stanford-primary-center(lausd)--los-angeles-unified,,True,False, 88.14432989690721
1162,LAUSD,,3020 Kansas Av,South Gate,323-563-9208,,Stanford Avenue Primary Center Elementary DL Two-Way Im Span,[],0,Stanford Avenue Primary Center Elementary DL Two-Way Im Span (LAUSD),,,,,,,,,LAUSD,True,False,
1163,LAUSD,7335-lubao-ave-stanley-mosk-elementary(lausd)--los-angeles-unified,7335 Lubao Ave,Winnetka,818-700-2020,No Data,Stanley Mosk Elementary School,"[('7335 lubao ave stanley mosk elementary lausd   los angeles unified', 88.0, '7335-lubao-ave-stanley-mosk-elementary(lausd)--los-angeles-unified')]",1469,Stanley Mosk Elementary(LAUSD),Los Angeles Unified,7335 Lubao Ave.,Winnetka,CA,91306-3670,Stanley Mosk Elementary(LAUSD),Stanley Mosk Elementary,7335-lubao-ave-stanley-mosk-elementary(lausd)--los-angeles-unified,,True,False, 88.0
1164,LAUSD,,7335 Lubao Ave,Winnetka,818-700-2020,No Data,Stanley Mosk Elementary STEAM Magnet,[],0,Stanley Mosk Elementary STEAM Magnet (LAUSD),,,,,,,,,LAUSD,True,False,
1165,LAUSD,3211-santa-ana-st-state-street-elementary(lausd)--los-angeles-unified,3211 Santa Ana St,South Gate,323-582-7358,No Data,State Street Elementary,"[('3211 santa ana st state street elementary lausd   los angeles unified', 95.0, '3211-santa-ana-st-state-street-elementary(lausd)--los-angeles-unified')]",1471,State Street Elementary(LAUSD),Los Angeles Unified,3211 Santa Ana St.,South Gate,CA,90280-2305,State Street Elementary(LAUSD),State Street Elementary,3211-santa-ana-st-state-street-elementary(lausd)--los-angeles-unified,,True,False, 95.0
1166,LAUSD,,3211 Santa Ana St,South Gate,323-582-7358,No Data,State Street Elementary DL Two-Way Im Spanish,[],0,State Street Elementary DL Two-Way Im Spanish (LAUSD),,,,,,,,,LAUSD,True,False,
1167,LAUSD,22102-south-figueroa-st-stephen-m-white-middle(lausd)--los-angeles-unified,22102 S Figueroa St,Carson,310-783-4900,No Data,Stephen M White Middle School,"[('22102 south figueroa st stephen m white middle lausd   los angeles unified', 86.53465346534652, '22102-south-figueroa-st-stephen-m-white-middle(lausd)--los-angeles-unified')]",1475,Stephen M. White Middle(LAUSD),Los Angeles Unified,22102 South Figueroa St.,Carson,CA,90745-4404,Stephen M. White Middle(LAUSD),Stephen M. White Middle,22102-south-figueroa-st-stephen-m-white-middle(lausd)--los-angeles-unified,,True,False, 86.53465346534652
1168,LAUSD,,22102 S Figueroa St,Carson,310-783-4900,No Data,Stephen M White Middle School STEAM Magnet,[],0,Stephen M White Middle School STEAM Magnet (LAUSD),,,,,,,,,LAUSD,True,False,
1169,LAUSD,,9851 Stonehurst Ave,Sun Valley,818-767-8014,No Data,Stonehurst Avenue Elementary STEAM Magnet,[],0,Stonehurst Avenue Elementary STEAM Magnet (LAUSD),,,,,,,,,LAUSD,True,False,
1170,LAUSD,11735-braddock-dr-stoner-avenue-elementary(lausd)--los-angeles-unified,11735 Braddock Dr,Culver City,310-390-3396,No Data,Stoner Avenue Elementary,"[('11735 braddock dr stoner avenue elementary lausd   los angeles unified', 95.0, '11735-braddock-dr-stoner-avenue-elementary(lausd)--los-angeles-unified')]",1912,Stoner Avenue Elementary(LAUSD),Los Angeles Unified,11735 Braddock Dr.,Culver City,CA,90230-5141,Stoner Avenue Elementary(LAUSD),Stoner Avenue Elementary,11735-braddock-dr-stoner-avenue-elementary(lausd)--los-angeles-unified,,True,False, 95.0
