id,california_oid,phone,participating,rowid,school,district_y,address_y,status,latitude,longitude,Match
3672,197345222347,(626) 965-3333,,2814,Rorimer Elementary (Rowland Unified),Rowland Unified,18750 East Rorimer St.,Active,34.006500,-117.893740,"[('18750 east rorimer st rorimer elementary rowland unified', 95.0, '18750-east-rorimer-st-rorimer elementary-rowland-unified')]"
3673,197345219221,(626) 965-5975,,2815,Rowland Adult and Community Education (Rowland Unified),Rowland Unified,2100 Lerona Ave.,Active,33.980196,-117.887349,"[('2100 lerona ave rowland adult and community education rowland unified', 95.0, '2100-lerona-ave-rowland adult and community education-rowland-unified')]"
3674,19734511,(626) 854-8354,,2816,Rowland Assistive Technology Academy (Rowland Unified),Rowland Unified,17840 East Villacorta St.,Active,34.018067,-117.912153,"[('17840 east villacorta st rowland assistive technology academy rowland unified', 95.0, '17840-east-villacorta-st-rowland assistive technology academy-rowland-unified')]"
3675,197345222354,(626) 964-3441,,2817,Rowland Elementary (Rowland Unified),Rowland Unified,2036 South Fullerton Rd.,Active,33.982995,-117.907666,"[('2036 south fullerton rd rowland elementary rowland unified', 95.0, '2036-south-fullerton-rd-rowland elementary-rowland-unified')]"
3676,19734521995943,(626) 935-8202,,2818,Rowland Unified Community Day (Rowland Unified),Rowland Unified,1928 Nogales St.,Active,33.983284,-117.888803,"[('1928 nogales st rowland unified community day rowland unified', 95.0, '1928-nogales-st-rowland unified community day-rowland-unified')]"
3677,nan,,,2819,Santana High (Continuation) (Rowland Unified),Rowland Unified,341 South La Seda Rd.,,,,[]
3678,197345222362,(909) 444-0584,,28,Shelyn Elementary (Rowland Unified),Rowland Unified,19500 East Nacora St.,Active,33.982819,-117.876992,"[('19500 east nacora st shelyn elementary rowland unified', 95.0, '19500-east-nacora-st-shelyn elementary-rowland-unified')]"
3679,1973452692,(909) 598-9733,,2821,Southlands Christian Schools (Rowland Unified),Rowland Unified,18550 Farjardo St.,Active,33.980276,-117.900974,"[('18550 farjardo st southlands christian schools rowland unified', 95.0, '18550-farjardo-st-southlands christian schools-rowland-unified')]"
3680,19734526964274,(626) 964-1093,,2822,St. Martha Elementary School (Rowland Unified),Rowland Unified,440 North Azusa Ave.,Active,34.025524,-117.916760,"[('440 north azusa ave st  martha elementary school rowland unified', 95.0, '440-north-azusa-ave-st. martha elementary school-rowland-unified')]"
3681,197345263352,(626) 810-4109,,2823,Stanley G. Oswalt Academy (Rowland Unified),Rowland Unified,19501 Shadow Oak Dr.,Active,34.020423,-117.890234,"[('19501 shadow oak dr stanley g  oswalt academy rowland unified', 95.0, '19501-shadow-oak-dr-stanley g. oswalt academy-rowland-unified')]"
3682,1973451205,(626) 965-1696,,2824,Telesis Academy of Science & Math (Rowland Unified),Rowland Unified,2800 East Hollingworth St.,Active,34.006101,-117.884597,"[('2800 east hollingworth st telesis academy of science   math rowland unified', 95.0, '2800-east-hollingworth-st-telesis academy of science & math-rowland-unified')]"
3683,197345222388,(626) 964-2385,,2825,Villacorta Elementary (Rowland Unified),Rowland Unified,17840 Villacorta St.,Active,34.018067,-117.912153,"[('17840 villacorta st villacorta elementary rowland unified', 95.0, '17840-villacorta-st-villacorta elementary-rowland-unified')]"
3684,1973452224,(909) 598-3744,,2826,Ybarra Academy for the Arts and Technology (Rowland Unified),Rowland Unified,1300 South Brea Canyon Cutoff Rd.,Active,33.991370,-117.871870,"[('1300 south brea canyon cutoff rd ybarra academy for the arts and technology rowland unified', 95.0, '1300-south-brea-canyon-cutoff-rd-ybarra academy for the arts and technology-rowland-unified')]"
3685,197345222412,(626) 964-3486,,2827,Yorbita Elementary (Rowland Unified),Rowland Unified,502 South Vidalia St.,Active,34.010168,-117.907217,"[('502 south vidalia st yorbita elementary rowland unified', 95.0, '502-south-vidalia-st-yorbita elementary-rowland-unified')]"
3686,197345222214,(626) 964-2358,,2828,Alvarado Intermediate (Rowland Unified),Rowland Unified,1901 South Desire Ave.,Active,33.983899,-117.895181,"[('1901 south desire ave alvarado intermediate rowland unified', 95.0, '1901-south-desire-ave-alvarado intermediate-rowland-unified')]"
3687,197345222222,(626) 965-3410,,2829,Blandford Elementary (Rowland Unified),Rowland Unified,2601 Blandford Dr.,Active,33.971719,-117.896956,"[('2601 blandford dr blandford elementary rowland unified', 95.0, '2601-blandford-dr-blandford elementary-rowland-unified')]"
3688,19748491995422,(909) 469-2304,,28,San Antonio ROP (San Antonio ROP),San Antonio ROP,"1425 East Holt Ave., Ste. 101",Active,34.063144,-117.722089,"[('1425 east holt ave  ste 101 san antonio rop san antonio rop', 95.0, '1425-east-holt-ave,-ste-101-san antonio rop-san-antonio-rop')]"
3689,197529161565,(626) 521-5134,,2831,"Beach Cities Learning, San Gabriel (San Gabriel Unified)",San Gabriel Unified,515 East Fairview Ave.,Active,34.089917,-118.094186,"[('515 east fairview ave beach cities learning  san gabriel san gabriel unified', 95.0, '515-east-fairview-ave-beach cities learning, san gabriel-san-gabriel-unified')]"
3690,1975291785,(626) 940-5300,,2832,Christ Centered Pasadena Christian School (San Gabriel Unified),San Gabriel Unified,5540 N Willard Ave,Active,34.100293,-118.085085,"[('5540 n willard ave christ centered pasadena christian school san gabriel unified', 95.0, '5540-n-willard-ave-christ centered pasadena christian school-san-gabriel-unified')]"
3691,1975291224,(626) 282-6952,,2833,Coolidge Elementary (San Gabriel Unified),San Gabriel Unified,421 North Mission Dr.,Active,34.109108,-118.111587,"[('421 north mission dr coolidge elementary san gabriel unified', 90.0, '421-north-mission-dr-coolidge elementary-san-gabriel-unified')]"
3692,197529119981,(626) 291-5723,,2834,Del Mar High (San Gabriel Unified),San Gabriel Unified,312 South Del Mar Ave.,Active,34.098423,-118.099538,"[('312 south del mar ave del mar high san gabriel unified', 90.0, '312-south-del-mar-ave-del mar high-san-gabriel-unified')]"
3693,197529119958,(626) 573-2415,,2835,Gabrielino High (San Gabriel Unified),San Gabriel Unified,1327 South San Gabriel Blvd.,Active,34.084000,-118.090845,"[('1327 south san gabriel blvd gabrielino high san gabriel unified', 95.0, '1327-south-san-gabriel-blvd-gabrielino high-san-gabriel-unified')]"
3694,197529122438,(626) 287-5260,,2836,Jefferson Middle (San Gabriel Unified),San Gabriel Unified,1372 East Las Tunas Dr.,Active,34.103469,-118.078012,"[('1372 east las tunas dr jefferson middle san gabriel unified', 90.0, '1372-east-las-tunas-dr-jefferson middle-san-gabriel-unified')]"
3695,196495622453,Information Not Available,,2837,McKinley Elementary (San Gabriel Unified),San Gabriel Unified,1425 Manley Dr.,Merged,34.082439,-118.101242,"[('1425 manley dr mckinley elementary san gabriel elementary', 90.0, '1425-manley-dr-mckinley elementary-san-gabriel-elementary')]"
3696,197529122461,(626) 287-0512,,2838,Roosevelt Elementary (San Gabriel Unified),San Gabriel Unified,401 South Walnut Grove Ave.,Active,34.097254,-118.085147,"[('401 south walnut grove ave roosevelt elementary san gabriel unified', 95.0, '401-south-walnut-grove-ave-roosevelt elementary-san-gabriel-unified')]"
3697,197529169353,(626) 292-1156,,2839,San Gabriel Academy (San Gabriel Unified),San Gabriel Unified,8827 East BRd.way St.,Active,34.099077,-118.076681,"[('8827 east brdway st san gabriel academy san gabriel unified', 90.0, '8827-east-brdway-st-san gabriel academy-san-gabriel-unified')]"
3698,197529169824,(626) 656-1000,,28,San Gabriel Christian (San Gabriel Unified),San Gabriel Unified,117 North Pine St.,Active,34.104049,-118.092460,"[('117 north pine st san gabriel christian san gabriel unified', 90.0, '117-north-pine-st-san gabriel christian-san-gabriel-unified')]"
3699,19752916982912,(626) 281-2454,,2841,San Gabriel Mission Elementary (San Gabriel Unified),San Gabriel Unified,416 South Mission Dr.,Active,34.096989,-118.107821,"[('416 south mission dr san gabriel mission elementary san gabriel unified', 95.0, '416-south-mission-dr-san gabriel mission elementary-san-gabriel-unified')]"
3700,19752916935811,(626) 282-3181,,2842,San Gabriel Mission High School (San Gabriel Unified),San Gabriel Unified,254 South Santa Anita St.,Active,34.098201,-118.106958,"[('254 south santa anita st san gabriel mission high school san gabriel unified', 95.0, '254-south-santa-anita-st-san gabriel mission high school-san-gabriel-unified')]"
3701,197529122479,(626) 282-3926,,2843,Washington Elementary (San Gabriel Unified),San Gabriel Unified,300 North San Marino Ave.,Active,34.107021,-118.103922,"[('300 north san marino ave washington elementary san gabriel unified', 95.0, '300-north-san-marino-ave-washington elementary-san-gabriel-unified')]"
3702,197529122487,(626) 287-0497,,2844,Wilson Elementary (San Gabriel Unified),San Gabriel Unified,8317 East Sheffield Rd.,Active,34.117128,-118.088565,"[('8317 east sheffield rd wilson elementary san gabriel unified', 90.0, '8317-east-sheffield-rd-wilson elementary-san-gabriel-unified')]"
3703,196496422495,(626) 299-7080,,2845,Carver Elementary (San Marino Unified),San Marino Unified,3100 Huntington Dr.,Active,34.126832,-118.090832,"[('3100 huntington dr carver elementary san marino unified', 90.0, '3100-huntington-dr-carver elementary-san-marino-unified')]"
3704,19649646967889,(626) 286-3108,,2846,Clairbourn School (San Marino Unified),San Marino Unified,8400 Huntington Dr.,Active,34.127811,-118.085623,"[('8400 huntington dr clairbourn school san marino unified', 90.0, '8400-huntington-dr-clairbourn school-san-marino-unified')]"
3705,1964964223,(626) 299-7060,,2847,Huntington Middle (San Marino Unified),San Marino Unified,1700 Huntington Dr.,Active,34.118118,-118.115745,"[('1700 huntington dr huntington middle san marino unified', 90.0, '1700-huntington-dr-huntington middle-san-marino-unified')]"
3706,19649646963771,(626) 796-8223,,2848,Saints Felicitas and Perpetua School (San Marino Unified),San Marino Unified,2955 Huntington Dr.,Active,34.127432,-118.092527,"[('2955 huntington dr saints felicitas and perpetua school san marino unified', 95.0, '2955-huntington-dr-saints felicitas and perpetua school-san-marino-unified')]"
3707,19649641937754,(626) 299-7020,,2849,San Marino High (San Marino Unified),San Marino Unified,2701 Huntington Dr.,Active,34.125111,-118.097956,"[('2701 huntington dr san marino high san marino unified', 90.0, '2701-huntington-dr-san marino high-san-marino-unified')]"
3708,196496469358,(626) 799-5010,,28,Southwestern Academy (San Marino Unified),San Marino Unified,2800 Monterey Rd.,Active,34.115132,-118.132250,"[('2800 monterey rd southwestern academy san marino unified', 90.0, '2800-monterey-rd-southwestern academy-san-marino-unified')]"
3709,196496422529,(626) 299-7090,,2851,Valentine Elementary (San Marino Unified),San Marino Unified,1650 Huntington Dr.,Active,34.117805,-118.116622,"[('1650 huntington dr valentine elementary san marino unified', 95.0, '1650-huntington-dr-valentine elementary-san-marino-unified')]"
3710,nan,,,2852,Santa Monica College (Santa Monica College District),Santa Monica College District,,,,,[]
3711,1964919378,(310) 664-6222,,2853,Santa Monica-Malibu Adult (Santa Monica-Malibu Unified),Santa Monica-Malibu Unified,2510 Lincoln Blvd.,Active,34.007439,-118.477294,"[('2510 lincoln blvd santa monica malibu adult santa monica malibu unified', 90.0, '2510-lincoln-blvd-santa monica-malibu adult-santa-monica-malibu-unified')]"
3712,1964901294,(310) 450-8338,,2854,Santa Monica-Malibu Preschool (Santa Monica-Malibu Unified),Santa Monica-Malibu Unified,1651 16th St.,Active,34.022237,-118.479026,"[('1651 16th st santa monica malibu preschool santa monica malibu unified', 90.0, '1651-16th-st-santa monica-malibu preschool-santa-monica-malibu-unified')]"
3713,1964961512,(310) 452-5437,,2855,SmartStart Developmental Learning Center (Santa Monica-Malibu Unified),Santa Monica-Malibu Unified,2505 Lincoln Blvd,Active,34.008251,-118.477518,"[('2505 lincoln blvd smartstart developmental learning center santa monica malibu unified', 95.0, '2505-lincoln-blvd-smartstart developmental learning center-santa-monica-malibu-unified')]"
3714,196496963375,(310) 829-2775,,2856,St. Anne Elementary (Santa Monica-Malibu Unified),Santa Monica-Malibu Unified,2015 Colorado Ave.,Active,34.026657,-118.476254,"[('2015 colorado ave st  anne elementary santa monica malibu unified', 87.5, '2015-colorado-ave-st. anne elementary-santa-monica-malibu-unified')]"
3715,196496964399,(310) 451-9801,,2857,St. Monica Catholic Elementary School (Santa Monica-Malibu Unified),Santa Monica-Malibu Unified,1039 7th St.,Active,34.023565,-118.497728,"[('1039 7th st st monica catholic elementary school santa monica malibu unified', 90.0, '1039-7th-st-st monica catholic elementary school-santa-monica-malibu-unified')]"
3716,19649612,(310) 456-1980,,2858,Sycamore School (Santa Monica-Malibu Unified),Santa Monica-Malibu Unified,3504 Las Flores Canyon Rd.,Active,34.045629,-118.638816,"[('3504 las flores canyon rd sycamore school santa monica malibu unified', 90.0, '3504-las-flores-canyon-rd-sycamore school-santa-monica-malibu-unified')]"
3717,196496156681,(310) 393-5115,,2859,The Gray Academy (Santa Monica-Malibu Unified),Santa Monica-Malibu Unified,"532 Colorado Ave, Santa Monica, Ca 90401",Active,34.014971,-118.490154,"[('532 colorado ave  santa monica  ca 90401 the gray academy santa monica malibu unified', 95.0, '532-colorado-ave,-santa-monica,-ca-90401-the gray academy-santa-monica-malibu-unified')]"
3718,196496159438,(310) 452-5437,,28,WakeHeart Learning (Santa Monica-Malibu Unified),Santa Monica-Malibu Unified,2505 Lincoln Blvd,Active,34.008251,-118.477518,"[('2505 lincoln blvd wakeheart learning santa monica malibu unified', 90.0, '2505-lincoln-blvd-wakeheart learning-santa-monica-malibu-unified')]"
3719,1964922636,(310) 456-6494,,2861,Webster Elementary (Santa Monica-Malibu Unified),Santa Monica-Malibu Unified,3602 Winter Canyon,Active,34.038740,-118.700130,"[('3602 winter canyon webster elementary santa monica malibu unified', 90.0, '3602-winter-canyon-webster elementary-santa-monica-malibu-unified')]"
3720,1964922644,(310) 452-2364,,2862,Will Rogers Elementary (Santa Monica-Malibu Unified),Santa Monica-Malibu Unified,2401 14th St.,Active,34.011924,-118.471669,"[('2401 14th st will rogers elementary santa monica malibu unified', 90.0, '2401-14th-st-will rogers elementary-santa-monica-malibu-unified')]"
3721,nan,,,2863,Big and Tiny (Santa Monica-Malibu Unified),Santa Monica-Malibu Unified,1731 Ocean Park Blvd.,,,,[]
3722,196496977441,(310) 451-1332,,2864,Carlthorp (Santa Monica-Malibu Unified),Santa Monica-Malibu Unified,438 San Vicente Blvd.,Active,34.029793,-118.509509,"[('438 san vicente blvd carlthorp santa monica malibu unified', 90.0, '438-san-vicente-blvd-carlthorp-santa-monica-malibu-unified')]"
3723,196496934657,(310) 829-7391,,2865,Crossroads School for Arts & Sciences (Santa Monica-Malibu Unified),Santa Monica-Malibu Unified,1714 21St St,Active,34.024500,-118.473724,"[('1714 21st st crossroads school for arts   sciences santa monica malibu unified', 90.0, '1714-21st-st-crossroads school for arts & sciences-santa-monica-malibu-unified')]"
3724,1964922545,(310) 828-0335,,2866,Edison Elementary (Santa Monica-Malibu Unified),Santa Monica-Malibu Unified,2402 Virginia Ave.,Active,34.024168,-118.465916,"[('2402 virginia ave edison elementary santa monica malibu unified', 90.0, '2402-virginia-ave-edison elementary-santa-monica-malibu-unified')]"
3725,1964922552,(310) 828-2814,,2867,Franklin Elementary (Santa Monica-Malibu Unified),Santa Monica-Malibu Unified,2400 Montana Ave.,Active,34.040057,-118.485407,"[('2400 montana ave franklin elementary santa monica malibu unified', 90.0, '2400-montana-ave-franklin elementary-santa-monica-malibu-unified')]"
3726,nan,,,2868,Garden of Angels School (Santa Monica-Malibu Unified),Santa Monica-Malibu Unified,1009 18th St.,,,,[]
3727,19649225,(310) 450-7651,,2869,Grant Elementary (Santa Monica-Malibu Unified),Santa Monica-Malibu Unified,2368 Pearl St.,Active,34.019278,-118.462693,"[('2368 pearl st grant elementary santa monica malibu unified', 90.0, '2368-pearl-st-grant elementary-santa-monica-malibu-unified')]"
3728,1964958531,(310) 452-2326,,28,John Adams Middle (Santa Monica-Malibu Unified),Santa Monica-Malibu Unified,2425 16th St.,Active,34.012983,-118.470086,"[('2425 16th st john adams middle santa monica malibu unified', 90.0, '2425-16th-st-john adams middle-santa-monica-malibu-unified')]"
3729,1964922578,(310) 399-7721,,2871,John Muir Elementary Santa Monica (Santa Monica-Malibu Unified),Santa Monica-Malibu Unified,2526 Sixth St.,Active,34.005709,-118.480430,"[('2526 sixth st john muir elementary santa monica malibu unified', 95.0, '2526-sixth-st-john muir elementary-santa-monica-malibu-unified')]"
3730,196496153613,(310) 457-5652,,2872,"Life Grove, LLC. (Santa Monica-Malibu Unified)",Santa Monica-Malibu Unified,6805 Wildlife Rd.,Active,34.014908,-118.796588,"[('6805 wildlife rd life grove  llc  santa monica malibu unified', 90.0, '6805-wildlife-rd-life grove, llc.-santa-monica-malibu-unified')]"
3731,196496149421,(310) 829-2522,,2873,Lighthouse Christian Academy (Santa Monica-Malibu Unified),Santa Monica-Malibu Unified,1424 Yale St.,Active,34.034725,-118.471390,"[('1424 yale st lighthouse christian academy santa monica malibu unified', 90.0, '1424-yale-st-lighthouse christian academy-santa-monica-malibu-unified')]"
3732,nan,,,2874,Lighthouse Church School (Santa Monica-Malibu Unified),Santa Monica-Malibu Unified,1220 20th St.,,,,[]
3733,1964961659,(310) 393-9227,,2875,Lincoln Middle (Santa Monica-Malibu Unified),Santa Monica-Malibu Unified,1501 California Ave.,Active,34.028977,-118.489547,"[('1501 california ave lincoln middle santa monica malibu unified', 90.0, '1501-california-ave-lincoln middle-santa-monica-malibu-unified')]"
3734,19649222,(310) 457-9370,,2876,Malibu Elementary (Santa Monica-Malibu Unified),Santa Monica-Malibu Unified,6955 Fernhill Dr.,Active,34.012384,-118.800943,"[('6955 fernhill dr malibu elementary santa monica malibu unified', 90.0, '6955-fernhill-dr-malibu elementary-santa-monica-malibu-unified')]"
3735,196491995737,(310) 457-6801,,2877,Malibu High (Santa Monica-Malibu Unified),Santa Monica-Malibu Unified,30215 Morning View Dr.,Active,34.024246,-118.828179,"[('30215 morning view dr malibu high santa monica malibu unified', 90.0, '30215-morning-view-dr-malibu high-santa-monica-malibu-unified')]"
3736,196490139311,(310) 457-6801,,2878,Malibu Middle (Santa Monica-Malibu Unified),Santa Monica-Malibu Unified,30237 Morning View Dr.,Active,34.024865,-118.828683,"[('30237 morning view dr malibu middle santa monica malibu unified', 90.0, '30237-morning-view-dr-malibu middle-santa-monica-malibu-unified')]"
3737,1964922594,(310) 828-5011,,2879,McKinley Elementary Santa Monica (Santa Monica-Malibu Unified),Santa Monica-Malibu Unified,2401 Santa Monica Blvd.,Active,34.031663,-118.476484,"[('2401 santa monica blvd mckinley elementary santa monica malibu unified', 95.0, '2401-santa-monica-blvd-mckinley elementary-santa-monica-malibu-unified')]"
3738,1964961057,(310) 589-8144,,28,McKinna Learning Center (Santa Monica-Malibu Unified),Santa Monica-Malibu Unified,"28990 Pacific Coast Hwy., Ste. 116",Active,34.021365,-118.803505,"[('28990 pacific coast hwy  ste 116 mckinna learning center santa monica malibu unified', 90.0, '28990-pacific-coast-hwy,-ste-116-mckinna learning center-santa-monica-malibu-unified')]"
3739,1964998536,(310) 828-5582,,2881,New Roads School (Santa Monica-Malibu Unified),Santa Monica-Malibu Unified,3131 Olympic Blvd.,Active,34.031309,-118.461304,"[('3131 olympic blvd new roads school santa monica malibu unified', 90.0, '3131-olympic-blvd-new roads school-santa-monica-malibu-unified')]"
3740,nan,,,2882,Olympic High (Continuation) (Santa Monica-Malibu Unified),Santa Monica-Malibu Unified,721 Ocean Park Blvd.,,,,[]
3741,196496962914,(310) 456-8071,,2883,Our Lady of Malibu (Santa Monica-Malibu Unified),Santa Monica-Malibu Unified,3625 South Winter Canyon Rd.,Active,34.038870,-118.700345,"[('3625 south winter canyon rd our lady of malibu santa monica malibu unified', 90.0, '3625-south-winter-canyon-rd-our lady of malibu-santa-monica-malibu-unified')]"
3742,196496133961,(310) 828-7015,,2884,Pacifica Christian High School (Santa Monica-Malibu Unified),Santa Monica-Malibu Unified,1730 Wilshire Blvd.,Active,34.029430,-118.485213,"[('1730 wilshire blvd pacifica christian high school santa monica malibu unified', 90.0, '1730-wilshire-blvd-pacifica christian high school-santa-monica-malibu-unified')]"
3743,196496982599,(310) 394-1313,,2885,PS1 Pluralistic School (Santa Monica-Malibu Unified),Santa Monica-Malibu Unified,1225 BRd.way,Active,34.021977,-118.485380,"[('1225 brdway ps1 pluralistic school santa monica malibu unified', 90.0, '1225-brdway-ps1 pluralistic school-santa-monica-malibu-unified')]"
3744,19649226,(310) 395-0941,,2886,Roosevelt Elementary Santa Monica (Santa Monica-Malibu Unified),Santa Monica-Malibu Unified,801 Montana Ave.,Active,34.027653,-118.500883,"[('801 montana ave roosevelt elementary santa monica malibu unified', 95.0, '801-montana-ave-roosevelt elementary-santa-monica-malibu-unified')]"
3745,196496935977,(310) 394-3701,,2887,Saint Monica Catholic High School (Santa Monica-Malibu Unified),Santa Monica-Malibu Unified,1030 Lincoln Blvd.,Active,34.024061,-118.496995,"[('1030 lincoln blvd saint monica catholic high school santa monica malibu unified', 90.0, '1030-lincoln-blvd-saint monica catholic high school-santa-monica-malibu-unified')]"
3746,1964993538,(310) 396-2640,,2888,Santa Monica Alternative (K-8) (Santa Monica-Malibu Unified),Santa Monica-Malibu Unified,2525 Fifth St.,Active,34.005227,-118.481244,"[('2525 fifth st santa monica alternative  k 8  santa monica malibu unified', 90.0, '2525-fifth-st-santa monica alternative (k-8)-santa-monica-malibu-unified')]"
3747,19649193,(310) 395-3204,,2889,Santa Monica High (Santa Monica-Malibu Unified),Santa Monica-Malibu Unified,601 Pico Blvd.,Active,34.011253,-118.485135,"[('601 pico blvd santa monica high santa monica malibu unified', 90.0, '601-pico-blvd-santa monica high-santa-monica-malibu-unified')]"
3748,196499822727,(661) 294-5350,,28,Skyblue Mesa Elementary (Saugus Union),Saugus Union,28040 Hardesty Ave.,Active,34.434642,-118.482208,"[('28040 hardesty ave skyblue mesa elementary saugus union', 95.0, '28040-hardesty-ave-skyblue mesa elementary-saugus-union')]"
3749,1964998597,(661) 294-5380,,2891,Tesoro del Valle Elementary (Saugus Union),Saugus Union,29171 North Bernardo Way,Active,34.469474,-118.557843,"[('29171 bernardo way tesoro del valle elementary saugus union', 89.18367346938776, '29171-bernardo-way-tesoro del valle elementary-saugus-union')]"
3750,1964991192,(661) 294-5385,,2892,West Creek Academy (Saugus Union),Saugus Union,28767 North West Hills Dr.,Active,34.464230,-118.569810,"[('28767 north west hills dr west creek academy saugus union', 95.0, '28767-north-west-hills-dr-west creek academy-saugus-union')]"
3751,19649986116495,(661) 294-5370,,2893,North Park Elementary (Saugus Union),Saugus Union,23335 West Sunset Hills Dr.,Active,34.455500,-118.545360,"[('23335 west sunset hills dr north park elementary saugus union', 95.0, '23335-west-sunset-hills-dr-north park elementary-saugus-union')]"
3752,19649986115513,(661) 294-5365,,2894,Plum Canyon Elementary (Saugus Union),Saugus Union,28360 North Alfred Way,Active,34.447740,-118.484640,"[('28360 north alfred way plum canyon elementary saugus union', 95.0, '28360-north-alfred-way-plum canyon elementary-saugus-union')]"
3753,196499822685,(661) 294-5330,,2895,Rio Vista Elementary (Saugus Union),Saugus Union,20417 Cedarcreek St.,Active,34.425383,-118.492903,"[('20417 cedarcreek st rio vista elementary saugus union', 95.0, '20417-cedarcreek-st-rio vista elementary-saugus-union')]"
3754,196499822693,(661) 294-5335,,2896,Rosedell Elementary (Saugus Union),Saugus Union,27853 Urbandale Ave.,Active,34.447172,-118.506501,"[('27853 urbandale ave rosedell elementary saugus union', 95.0, '27853-urbandale-ave-rosedell elementary-saugus-union')]"
3755,1964998221,(661) 294-5340,,2897,Santa Clarita Elementary (Saugus Union),Saugus Union,27177 Seco Canyon Rd.,Active,34.443889,-118.534641,"[('27177 seco canyon rd santa clarita elementary saugus union', 95.0, '27177-seco-canyon-rd-santa clarita elementary-saugus-union')]"
3756,19649986138218,(661) 251-1035,,2898,Alpha-Kidz International (Saugus Union),Saugus Union,"20655 Soledad Canyon Rd., Ste.s 12",Active,34.421552,-118.498191,"[('20655 soledad canyon rd  ste 12 alpha kidz international saugus union', 90.5607476635514, '20655-soledad-canyon-rd,-ste-12-alpha-kidz international-saugus-union')]"
3757,196499861257,(661) 294-5375,,2899,Bridgeport Elementary (Saugus Union),Saugus Union,23670 Newhall Ranch Rd.,Active,34.426085,-118.550148,"[('23670 newhall ranch rd bridgeport elementary saugus union', 95.0, '23670-newhall-ranch-rd-bridgeport elementary-saugus-union')]"
3758,19649986153175,(661) 600-6121,,20,CAlkids Learning Academy (Saugus Union),Saugus Union,26370 Diamond Pl. Unit 503,Active,34.410300,-118.507676,"[('26370 diamond pl unit 503 calkids learning academy saugus union', 95.0, '26370-diamond-pl-unit-503-calkids learning academy-saugus-union')]"
3759,196499822651,(661) 294-5310,,21,Cedarcreek Elementary (Saugus Union),Saugus Union,27792 Camp Plenty Rd.,Active,34.427010,-118.476175,"[('27792 camp plenty rd cedarcreek elementary saugus union', 95.0, '27792-camp-plenty-rd-cedarcreek elementary-saugus-union')]"
3760,196499866876,(661) 294-5345,,22,Charles Helmers Elementary (Saugus Union),Saugus Union,27300 North Grandview Dr.,Active,34.435388,-118.552008,"[('27300 north grandview dr charles helmers elementary saugus union', 95.0, '27300-north-grandview-dr-charles helmers elementary-saugus-union')]"
3761,196499822669,(661) 294-5315,,23,Emblem Academy (Saugus Union),Saugus Union,22635 Espuella Dr.,Active,34.429204,-118.531827,"[('22635 espuella dr emblem academy saugus union', 95.0, '22635-espuella-dr-emblem academy-saugus-union')]"
3762,1964998688,(661) 294-5320,,24,Highlands Elementary (Saugus Union),Saugus Union,27332 Catala Ave.,Active,34.439991,-118.523896,"[('27332 catala ave highlands elementary saugus union', 95.0, '27332-catala-ave-highlands elementary-saugus-union')]"
3763,196499867924,(661) 294-5355,,25,James Foster Elementary (Saugus Union),Saugus Union,22500 Pamplico Dr.,Active,34.452177,-118.528365,"[('22500 pamplico dr james foster elementary saugus union', 95.0, '22500-pamplico-dr-james foster elementary-saugus-union')]"
3764,1964998887,(661) 257-7377,,26,Legacy Christian Academy (Saugus Union),Saugus Union,27680 Dickason Dr.,Active,34.437117,-118.563634,"[('27680 dickason dr legacy christian academy saugus union', 95.0, '27680-dickason-dr-legacy christian academy-saugus-union')]"
3765,19649986112528,(661) 294-5325,,27,Mountainview Elementary (Saugus Union),Saugus Union,22201 West Cypress Pl.,Active,34.472316,-118.522819,"[('22201 west cypress pl mountainview elementary saugus union', 95.0, '22201-west-cypress-pl-mountainview elementary-saugus-union')]"
3766,1976969926,(323) 230-7270,,28,Academia Avance Charter (SBE - Academia Avance Charter),SBE - Academia Avance Charter,115 North Avenue 53,Active,34.107288,-118.198423,"[('115 north avenue 53 academia avance charter sbe   academia avance charter', 90.0, '115-north-avenue-53-academia avance charter-sbe---academia-avance-charter')]"
3767,1977289942,(323) 257-1499,,29,Los Angeles College Prep Academy (SBE - Los Angeles College Prep Academy),SBE - Los Angeles College Prep Academy,625 Coleman Ave.,Active,34.102359,-118.183367,"[('625 coleman ave los angeles college prep academy sbe   los angeles college prep academy', 90.0, '625-coleman-ave-los angeles college prep academy-sbe---los-angeles-college-prep-academy')]"
3768,1962922768,(626) 441-5840,,29,Arroyo Vista Elementary (South Pasadena Unified),South Pasadena Unified,335 El Centro St.,Active,34.114015,-118.167170,"[('335 el centro st arroyo vista elementary south pasadena unified', 90.0, '335-el-centro-st-arroyo vista elementary-south-pasadena-unified')]"
3769,196296962328,(626) 799-4354,,2911,Holy Family Catholic School (South Pasadena Unified),South Pasadena Unified,1301 Rollin St.,Active,34.108636,-118.154279,"[('1301 rollin st holy family catholic school south pasadena unified', 90.0, '1301-rollin-st-holy family catholic school-south-pasadena-unified')]"
3770,196296934152,(323) 257-3006,,2912,"Institute for the Redesign of Learning, Almansor Academy (South Pasadena Unified)",South Pasadena Unified,1955 Fremont Ave.,Active,34.101788,-118.152289,"[('1955 fremont ave institute for the redesign of learning  almansor academy south pasadena unified', 95.0, '1955-fremont-ave-institute for the redesign of learning, almansor academy-south-pasadena-unified')]"
