CDS Code,County,District,School,Status,Closed Date,Website,Latitude,Longitude,Last Update,Street Address,Street City,Street State,Phone,Phone Extension,Email
19648406021117,Los Angeles,Norwalk-La Mirada Unified,Rancho Elementary,Closed,6/30/1989,No Data,No Data,No Data,6/24/1999,14540 San Cristobal Dr.,La Mirada,CA,No Data,No Data,No Data
19648406021125,Los Angeles,Norwalk-La Mirada Unified,Reginald M. Benton Middle,Active,No Data,www.bentonms.org,33.913680,-117.996370,11/5/2021,15709 East Olive Branch Rd.,La Mirada,CA,(562) 210-2500,No Data,No Data
19648406964043,Los Angeles,Norwalk-La Mirada Unified,Saint John of God,Active,No Data,No Data,33.906090,-118.083506,11/5/2021,13817 Pioneer Blvd.,Norwalk,CA,(562) 863-5722,No Data,school@sjogschool.com
19648407097900,Los Angeles,Norwalk-La Mirada Unified,ST. FRANCIS EPISCOPAL PRESCHOO,Closed,8/12/2004,No Data,No Data,No Data,8/12/2004,Information Redacted,NORWALK,CA,Information Redacted,No Data,No Data
19648406964167,Los Angeles,Norwalk-La Mirada Unified,St. Linus School,Active,No Data,www.linuslions.org,33.904676,-118.056670,6/27/2022,13913 Shoemaker Ave.,Norwalk,CA,(562) 921-0336,No Data,Tdo@la-archdiocese.org
19648406964464,Los Angeles,Norwalk-La Mirada Unified,St. Paul of the Cross Elementary,Active,No Data,No Data,33.908997,-118.032563,6/27/2022,14030 Foster Rd.,La Mirada,CA,(562) 445-4542,No Data,shernandez@spocschool.org
19648406021133,Los Angeles,Norwalk-La Mirada Unified,Thomas B. Moffitt Elementary,Active,No Data,www.moffittmax.org,33.909822,-118.065754,11/5/2021,13323 South Goller Ave.,Norwalk,CA,(562) 210-3650,No Data,No Data
19648406205918,Los Angeles,Norwalk-La Mirada Unified,Three In One Christian Academy,Closed,5/23/2013,No Data,No Data,No Data,5/23/2013,Information Redacted,Norwalk,CA,Information Redacted,No Data,No Data
19648406936066,Los Angeles,Norwalk-La Mirada Unified,Trouble-Free Educational School,Closed,3/21/2011,No Data,No Data,No Data,3/21/2011,Information Redacted,Norwalk,CA,Information Redacted,No Data,No Data
19648406157556,Los Angeles,Norwalk-La Mirada Unified,Veritas Academy,Closed,6/30/2020,No Data,Information Redacted,Information Redacted,6/30/2020,Information Redacted,La Mirada,CA,Information Redacted,No Data,Information Redacted
19648407093701,Los Angeles,Norwalk-La Mirada Unified,WEST COAST CHRISTIAN HIGH,Closed,8/12/2004,No Data,No Data,No Data,12/28/2005,Information Redacted,Norwalk,CA,Information Redacted,No Data,No Data
19648406020960,Los Angeles,Norwalk-La Mirada Unified,Wright (Henry L.) Intermediate,Closed,6/30/1989,No Data,No Data,No Data,6/24/1999,12250 Leffingwell Rd.,Norwalk,CA,No Data,No Data,No Data
19648576161517,Los Angeles,Palmdale Elementary,Academy of Divergent Learners,Closed,7/1/2022,No Data,Information Redacted,Information Redacted,7/1/2022,Information Redacted,Palmdale,CA,Information Redacted,No Data,Information Redacted
19648577102635,Los Angeles,Palmdale Elementary,ALETHEIA CLASSICAL CHRISTIAN A,Closed,8/12/2004,No Data,No Data,No Data,8/12/2004,Information Redacted,PALMDALE,CA,Information Redacted,No Data,No Data
19648576108583,Los Angeles,Palmdale Elementary,Amargosa Sixth Grade Center,Closed,6/30/1991,No Data,No Data,No Data,6/24/1999,39066-B Palmtree Way,Palmdale,CA,Information Not Available,No Data,No Data
19648570112714,Los Angeles,Palmdale Elementary,Antelope Valley Learning Academy,Active,No Data,www.avlearning.org,34.558590,-118.043594,11/5/2021,37212 47th St. East,Palmdale,CA,(661) 272-0044,No Data,principal@avlearning.org
19648576111538,Los Angeles,Palmdale Elementary,Barrel Springs Elementary,Active,No Data,www.palmdalesd.org/bs,34.544140,-118.064895,5/13/2022,3636 Ponderosa Way,Palmdale,CA,(661) 285-9270,No Data,No Data
19648577089931,Los Angeles,Palmdale Elementary,Berean Fellowship Christian School,Closed,7/1/2022,No Data,Information Redacted,Information Redacted,7/1/2022,Information Redacted,Palmdale,CA,Information Redacted,No Data,Information Redacted
19648576108609,Los Angeles,Palmdale Elementary,Buena Vista Elementary,Active,No Data,www.palmdalesd.org/bv,34.553402,-118.036672,5/13/2022,37005 Hillcrest Dr.,Palmdale,CA,(661) 285-4158,No Data,No Data
19648576105613,Los Angeles,Palmdale Elementary,"Cactus Medical, Health and Technology Magnet Academy",Active,No Data,www.palmdalesd.org/ca,34.565598,-118.070653,5/13/2022,3243 East Ave. R-8,Palmdale,CA,(661) 273-0847,No Data,No Data
19648576106900,Los Angeles,Palmdale Elementary,Chaparral Prep Academy,Active,No Data,www.palmdalesd.org/ch,34.563335,-118.040107,5/13/2022,37500 50th St. East,Palmdale,CA,(661) 285-9777,No Data,No Data
19648576113906,Los Angeles,Palmdale Elementary,Cimarron Elementary,Active,No Data,www.palmdalesd.org/cm,34.552891,-118.049705,5/13/2022,36940 45th St. East,Palmdale,CA,(661) 285-9780,No Data,No Data
19648570126268,Los Angeles,Palmdale Elementary,David G. Millen Law and Government Magnet Academy,Active,No Data,www.palmdalesd.org/dgm,34.594833,-118.169731,5/13/2022,39221 22nd St. West,Palmdale,CA,(661) 947-3075,No Data,No Data
19648576105621,Los Angeles,Palmdale Elementary,Desert Rose Elementary,Active,No Data,www.palmdalesd.org/dr,34.567975,-118.080934,5/13/2022,37730 27th St. East,Palmdale,CA,(661) 272-0584,No Data,No Data
19648570105981,Los Angeles,Palmdale Elementary,"Desert Willow Fine Arts, Science and Technology Magnet Academy",Active,No Data,www.palmdalesd.org/dw,34.545620,-118.082080,5/13/2022,36555 Sunny Ln.,Palmdale,CA,(661) 285-5866,No Data,No Data
19648570124156,Los Angeles,Palmdale Elementary,Dos Caminos Dual Immersion,Active,No Data,www.palmdalesd.org/dc,34.593379,-118.153862,5/13/2022,39066 Palm Tree Way,Palmdale,CA,(661) 947-1849,No Data,No Data
19648576146120,Los Angeles,Palmdale Elementary,Eagle Vision Christian Schools- Preparatory,Closed,6/15/2015,No Data,Information Redacted,Information Redacted,6/15/2015,Information Redacted,Palmdale,CA,Information Redacted,No Data,Information Redacted
19648576206189,Los Angeles,Palmdale Elementary,EIL Excellence In Learning,Active,No Data,No Data,34.544461,-118.069560,6/27/2022,36509 Jenna Ln.,Palmdale,CA,(661) 267-6414,No Data,ahryunbunch@protonmail.com
19648576158927,Los Angeles,Palmdale Elementary,Empowered Church International/Empowered Learning Academy,Active,No Data,No Data,34.580456,-118.089269,11/3/2021,"2205 E Palmdale Blvd, Ste. B",Palmdale,CA,(424) 527-9871,No Data,empleaningacademy@gmail.com
19648576203202,Los Angeles,Palmdale Elementary,EQUIP  Learning and Performing Arts  Academy,Closed,6/30/2020,No Data,Information Redacted,Information Redacted,6/30/2020,Information Redacted,Palmdale,CA,Information Redacted,No Data,Information Redacted
19648576134589,Los Angeles,Palmdale Elementary,Focus Student Learning Center,Closed,4/28/2009,No Data,No Data,No Data,4/28/2009,Information Redacted,Palmdale,CA,Information Redacted,No Data,No Data
19648576118749,Los Angeles,Palmdale Elementary,Golden Poppy Elementary,Active,No Data,www.palmdalesd.org/gp,34.568707,-118.020537,5/13/2022,37802 Rockie Ln.,Palmdale,CA,(661) 285-3683,No Data,No Data
19648576119580,Los Angeles,Palmdale Elementary,Guidance Charter,Closed,6/30/2018,Information Not Available,34.573129,-118.060902,7/19/2018,3838 East Avenue R,Palmdale,CA,Information Not Available,No Data,Information Not Available
19648576162150,Los Angeles,Palmdale Elementary,Il Giardino Montessori,Active,No Data,No Data,34.583107,-118.155125,11/6/2021,1340 Date Palm Dr.,Palmdale,CA,(661) 733-5404,No Data,emily@ilgiardinomontessori.com
19648570133173,Los Angeles,Palmdale Elementary,Innovations Academy of Palmdale,Active,No Data,www.palmdalesd.org/ia,34.559209,-118.062068,6/13/2022,37230 37th St. East,Palmdale,CA,(661) 236-0161,No Data,No Data
19648576106793,Los Angeles,Palmdale Elementary,Joshua Hills Elementary,Active,No Data,www.palmdalesd.org/jh,34.553121,-118.075663,5/13/2022,3030 Fairfield,Palmdale,CA,(661) 265-9992,No Data,No Data
19648576104145,Los Angeles,Palmdale Elementary,Juniper Intermediate,Closed,6/30/2015,Information Not Available,34.593277,-118.154374,6/30/2015,39066 Palm Tree Way,Palmdale,CA,Information Not Available,No Data,No Data
19648576094742,Los Angeles,Palmdale Elementary,Juniper Upper Elementary,Closed,6/30/1989,No Data,No Data,No Data,6/24/1999,39066 Palm Tree Way,Palmdale,CA,No Data,No Data,No Data
19648577055767,Los Angeles,Palmdale Elementary,Kinder Care Learning Center,Closed,4/28/2009,No Data,No Data,No Data,4/28/2009,Information Redacted,Palmdale,CA,Information Redacted,No Data,No Data
19648577046923,Los Angeles,Palmdale Elementary,LA PETITE ACADEMY,Closed,8/12/2004,No Data,No Data,No Data,12/28/2005,Information Redacted,Palmdale,CA,Information Redacted,No Data,No Data
19648577088370,Los Angeles,Palmdale Elementary,LITTLE FOLKS PRESCHOOL,Closed,8/12/2004,No Data,No Data,No Data,12/28/2005,Information Redacted,Palmdale,CA,Information Redacted,No Data,No Data
19648576119143,Los Angeles,Palmdale Elementary,Los Amigos - Dual Immersion,Active,No Data,www.palmdalesd.org/la,34.564230,-118.010400,5/13/2022,6640 East Avenue R-8,Palmdale,CA,(661) 285-1546,No Data,No Data
19648576021158,Los Angeles,Palmdale Elementary,Manzanita Elementary,Active,No Data,www.palmdalesd.org/mz,34.584274,-118.069322,5/13/2022,38620 33rd St.,Palmdale,CA,(661) 947-3128,No Data,No Data
19648576021166,Los Angeles,Palmdale Elementary,Maryott (Roy R.) Elementary,Closed,6/30/1989,No Data,No Data,No Data,6/24/1999,38334 N. 10th St. East,Palmdale,CA,No Data,No Data,No Data
19648576021174,Los Angeles,Palmdale Elementary,Mesa Intermediate,Closed,6/30/2011,Information Not Available,34.565632,-118.070898,7/2/2013,3243 East Avenue R-8,Palmdale,CA,Information Not Available,No Data,No Data
19648576108625,Los Angeles,Palmdale Elementary,Mesquite Elementary,Active,No Data,www.palmdalesd.org/mq,34.566006,-118.051639,5/13/2022,37622 43rd St. East,Palmdale,CA,(661) 285-8376,No Data,No Data
19648570116558,Los Angeles,Palmdale Elementary,Oak Tree Community Day,Active,No Data,www.palmdalesd.org/ot,34.558891,-118.062536,5/13/2022,37230 37th St. East,Palmdale,CA,(661) 285-1548,No Data,No Data
19648576115083,Los Angeles,Palmdale Elementary,Oak Tree Learning Center,Closed,5/2/2008,Information Not Available,No Data,No Data,10/2/2009,37320 37th St. East,Palmdale,CA,Information Not Available,No Data,No Data
19648576021141,Los Angeles,Palmdale Elementary,Ocotillo Elementary,Active,No Data,www.palmdalesd.org/oc,34.585523,-118.154065,5/13/2022,38737 Ocotillo School Dr.,Palmdale,CA,(661) 947-9987,No Data,No Data
19648576147706,Los Angeles,Palmdale Elementary,Our Mother Of Perpetual Help,Closed,6/15/2015,No Data,Information Redacted,Information Redacted,6/15/2015,Information Redacted,Leona Valley,CA,Information Redacted,No Data,Information Redacted
19648576107635,Los Angeles,Palmdale Elementary,Palm Tree Elementary,Active,No Data,www.palmdalesd.org/pt,34.572463,-118.125319,5/13/2022,326 East Avenue R,Palmdale,CA,(661) 265-9357,No Data,No Data
19648570140889,Los Angeles,Palmdale Elementary,Palmdale Academy Charter,Active,No Data,www.palmdalesd.org/pacs,34.572968,-118.060937,5/13/2022,3838 East Ave. R,Palmdale,CA,(661) 234-4800,No Data,karriaranbuono@palmdalesd.org
19648570125377,Los Angeles,Palmdale Elementary,Palmdale Aerospace Academy,Active,No Data,www.tpaa.org,34.580207,-118.071432,3/25/2022,3300 East Palmdale Blvd.,Palmdale,CA,(661) 273-3680,No Data,ceo@tpaa.org
19648576157283,Los Angeles,Palmdale Elementary,Palmdale Christian Learning Academy,Closed,6/30/2020,No Data,Information Redacted,Information Redacted,6/30/2020,Information Redacted,Palmdale,CA,Information Redacted,No Data,Information Redacted
19648570133611,Los Angeles,Palmdale Elementary,Palmdale Discovery Center,Active,No Data,www.palmdalesd.org/pdc,34.594148,-118.153846,5/13/2022,39174 Palm Tree Way,Palmdale,CA,(661) 947-0181,No Data,No Data
19648576111546,Los Angeles,Palmdale Elementary,Palmdale Learning Plaza,Active,No Data,www.palmdalesd.org/plp,34.573420,-118.130530,5/13/2022,38043 Division St.,Palmdale,CA,(661) 538-9034,No Data,No Data
19648577077860,Los Angeles,Palmdale Elementary,Pinecrest–Palmdale,Closed,1/5/2010,No Data,No Data,No Data,1/5/2010,Information Redacted,Palmdale,CA,Information Redacted,No Data,No Data
19648577088339,Los Angeles,Palmdale Elementary,PRAISELAND,Closed,8/12/2004,No Data,No Data,No Data,12/28/2005,Information Redacted,Palmdale,CA,Information Redacted,No Data,No Data
19648576115273,Los Angeles,Palmdale Elementary,Quail Valley Elementary,Active,No Data,www.palmdalesd.org/qv,34.569378,-118.025468,5/13/2022,37236 58th St. East,Palmdale,CA,(661) 533-7100,No Data,No Data
19648576115281,Los Angeles,Palmdale Elementary,Shadow Hills Engineering and Design Magnet Academy,Active,No Data,www.palmdalesd.org/sh,34.559445,-118.022849,5/13/2022,37315 60th St. East,Palmdale,CA,(661) 533-7400,No Data,No Data
19648576201289,Los Angeles,Palmdale Elementary,Shema Christian,Closed,6/30/2021,No Data,Information Redacted,Information Redacted,6/30/2021,Information Redacted,Leona Valley,CA,Information Redacted,No Data,Information Redacted
19648577088834,Los Angeles,Palmdale Elementary,Shepherd Christian School,Active,No Data,No Data,34.553894,-118.098912,10/7/2021,1730 High Vista Ave.,Palmdale,CA,(661) 272-4774,No Data,shepherdchristianschool@yahoo.com
19648570135301,Los Angeles,Palmdale Elementary,Space Aeronautics Gateway to Exploration Magnet Academy,Active,No Data,www.palmdalesd.org/sg,34.574981,-118.094005,5/13/2022,38060 20th St. East,Palmdale,CA,(661) 537-6101,No Data,No Data
19648576964308,Los Angeles,Palmdale Elementary,St. Mary Elementary Catholic,Active,No Data,No Data,34.567572,-118.100763,12/29/2020,1600 East Ave. R-4,Palmdale,CA,(661) 273-5555,No Data,morningcircle1978@gmail.com
19648576108591,Los Angeles,Palmdale Elementary,Sumac Sixth Grade Center,Closed,6/30/1992,No Data,No Data,No Data,12/27/2005,4037 East Ave. P-8,Palmdale,CA,Information Not Available,No Data,No Data
19648576108633,Los Angeles,Palmdale Elementary,Summerwind Elementary,Active,No Data,www.palmdalesd.org/sw,34.597151,-118.156475,5/13/2022,39360 Summerwind Dr.,Palmdale,CA,(661) 947-3863,No Data,No Data
19648576021182,Los Angeles,Palmdale Elementary,Tamarisk Elementary,Closed,7/1/2010,Information Not Available,34.582793,-118.095388,7/2/2013,1843 East Avenue Q-5,Palmdale,CA,Information Not Available,No Data,No Data
19648570129973,Los Angeles,Palmdale Elementary,Tamarisk Elementary,Active,No Data,www.palmdalesd.org/ta,34.645973,-118.098788,5/13/2022,1843 East Ave. Q5,Palmdale,CA,(661) 225-9647,No Data,No Data
19648576164073,Los Angeles,Palmdale Elementary,TMH Tree Of Knowledge Academy,Active,No Data,No Data,34.571323,-118.067445,2/23/2022,37929 East 35Th St. Apt 102,Palmdale,CA,(323) 407-3091,No Data,lpeoples1@avc.edu
19648577099252,Los Angeles,Palmdale Elementary,Trinity Christian,Closed,5/24/2005,No Data,No Data,No Data,5/24/2005,Information Redacted,Palmdale,CA,Information Redacted,No Data,No Data
19648576021190,Los Angeles,Palmdale Elementary,Tumbleweed Elementary,Active,No Data,www.palmdalesd.org/tw,34.568946,-118.109178,5/13/2022,1100 East Avenue R-4,Palmdale,CA,(661) 273-4166,No Data,No Data
19648577024649,Los Angeles,Palmdale Elementary,Westside Christian,Active,No Data,No Data,34.610006,-118.150547,6/27/2022,40027 11th St. West,Palmdale,CA,(661) 947-7000,No Data,schoengarth@dhbc-wcs.com
19648576108617,Los Angeles,Palmdale Elementary,Wildflower Elementary,Closed,7/1/2010,Information Not Available,34.573703,-118.067250,7/2/2013,38136 35th St. East,Palmdale,CA,Information Not Available,No Data,No Data
19648570102269,Los Angeles,Palmdale Elementary,Yellen Learning Center,Active,No Data,www.palmdalesd.org/yn,34.553550,-118.040037,5/13/2022,37015 Goldenview Way,Palmdale,CA,(661) 456-1600,No Data,No Data
19648576021208,Los Angeles,Palmdale Elementary,Yucca Elementary,Active,No Data,www.palmdalesd.org/yu,34.581042,-118.127577,5/13/2022,38440 Second St. East,Palmdale,CA,(661) 273-5052,No Data,No Data
19648650123448,Los Angeles,Palos Verdes Peninsula Unified,Beach Cities Learning Center-Palos Verdes,Active,No Data,www.beachcitieslc.com,33.800696,-118.396274,6/28/2022,375 Via Almar D101-D104,Palos Verdes Estates,CA,(310) 377-2400,No Data,courtney.nolan@beachcitieslc.com
19648656981484,Los Angeles,Palos Verdes Peninsula Unified,California New Horizons Child Development,Closed,5/24/2005,No Data,No Data,No Data,12/23/2005,Information Redacted,Rolling Hills Estates,CA,Information Redacted,No Data,No Data
19648656206569,Los Angeles,Palos Verdes Peninsula Unified,Center for Learning Unlimited,Active,No Data,www.cflu.org,33.794211,-118.334201,2/5/2022,"2785 Pacific Coast Hwy., G",Torrance,CA,(310) 997-1900,No Data,jennifer@cflu.org
19648656934467,Los Angeles,Palos Verdes Peninsula Unified,Chadwick,Active,No Data,No Data,33.776939,-118.360927,6/27/2022,26800 South Academy Dr.,Palos Verdes Peninsula,CA,(310) 377-1543,No Data,slitwiller@chadwickschool.org
19648656021307,Los Angeles,Palos Verdes Peninsula Unified,Cornerstone at Pedregal Elementary,Active,No Data,http://cornerstone.pvpusd.net,33.786828,-118.384388,11/30/2021,6069 Groveoak Pl.,Rancho Palos Verdes,CA,(310) 378-0324,200,No Data
19648656116172,Los Angeles,Palos Verdes Peninsula Unified,Dapplegray Elementary,Active,No Data,http://dapplegray.pvpusd.net,33.802593,-118.379478,11/5/2021,3011 Palos Verdes Dr. North,Rolling Hills Estates,CA,(310) 541-3706,200,No Data
19648656021216,Los Angeles,Palos Verdes Peninsula Unified,Dapplegray Intermediate,Closed,11/23/1987,No Data,No Data,No Data,12/7/2017,3011 Palos Verdes Dr.,Rolling Hills Estates,CA,No Data,No Data,No Data
19648656160634,Los Angeles,Palos Verdes Peninsula Unified,Discovery World Education Center,Active,No Data,No Data,33.771724,-118.373542,10/7/2021,550 Deep Valley Dr. #235,Rolling Hills Estates,CA,(310) 265-6650,No Data,DWEC@DISCOVERYWORLDSCHOOLS.COM
19648656135958,Los Angeles,Palos Verdes Peninsula Unified,Dunn Academy,Closed,6/30/2020,No Data,Information Redacted,Information Redacted,6/30/2020,Information Redacted,Palos Verdes Estates,CA,Information Redacted,No Data,Information Redacted
19648656159867,Los Angeles,Palos Verdes Peninsula Unified,"Fusion Academy, Palos Verdes",Active,No Data,No Data,33.772589,-118.373131,10/8/2021,"550 Deep Valley Dr., Ste. 250",Rolling Hills,CA,(310) 651-8284,No Data,hsandi@fusionacademy.com
19648656021224,Los Angeles,Palos Verdes Peninsula Unified,La Cresta Elementary,Closed,6/30/1989,No Data,No Data,No Data,6/24/1999,38 Crest Rd.,Rolling Hills,CA,No Data,No Data,No Data
19648656021232,Los Angeles,Palos Verdes Peninsula Unified,Ladera Linda Elementary,Closed,6/30/1989,No Data,No Data,No Data,6/24/1999,32201 Forrestal Dr.,Rancho Palos Verdes,CA,No Data,No Data,No Data
19648656146807,Los Angeles,Palos Verdes Peninsula Unified,Lighthouse Academy,Closed,6/30/2021,No Data,Information Redacted,Information Redacted,6/30/2021,Information Redacted,Rolling Hills Estates,CA,Information Redacted,No Data,Information Redacted
19648656146856,Los Angeles,Palos Verdes Peninsula Unified,Lighthouse International Home Schooling Academy,Closed,6/30/2020,No Data,Information Redacted,Information Redacted,6/30/2020,Information Redacted,Rolling Hills Estates,CA,Information Redacted,No Data,Information Redacted
19648656021240,Los Angeles,Palos Verdes Peninsula Unified,Lunada Bay Elementary,Active,No Data,http://lunadabay.pvpusd.net,33.768709,-118.418275,11/5/2021,520 Paseo Lunado,Palos Verdes Estates,CA,(310) 377-3005,200,No Data
19648651930130,Los Angeles,Palos Verdes Peninsula Unified,Mar Vista High,Closed,6/30/1989,No Data,No Data,No Data,6/24/1999,600 Cloyden Rd.,Palos Verdes Estates,CA,No Data,No Data,No Data
19648656021273,Los Angeles,Palos Verdes Peninsula Unified,Mira Catalina Elementary,Active,No Data,http://miracatalina.pvpusd.net,33.740870,-118.334069,11/5/2021,30511 Lucania Dr.,Rancho Palos Verdes,CA,(310) 377-6731,200,No Data
19648656021281,Los Angeles,Palos Verdes Peninsula Unified,Miraleste Elementary,Closed,6/30/2017,Information Not Available,33.751354,-118.324057,6/30/2017,6245 Via Canada,Rancho Palos Verdes,CA,Information Not Available,Information Not Available,No Data
19648651935832,Los Angeles,Palos Verdes Peninsula Unified,Miraleste High,Closed,6/30/1991,No Data,No Data,No Data,12/27/2005,"29323 Palos Verdes Dr., East",Rancho Palos Verdes,CA,Information Not Available,No Data,No Data
19648656021331,Los Angeles,Palos Verdes Peninsula Unified,Miraleste Intermediate,Active,No Data,http://mis.pvpusd.net,33.751405,-118.326699,11/5/2021,29323 Palos Verdes Dr. East,Rancho Palos Verdes,CA,(310) 732-0900,200,No Data
19648656021299,Los Angeles,Palos Verdes Peninsula Unified,Montemalaga Elementary,Active,No Data,http://montemalaga.pvpusd.net,33.791327,-118.393965,11/5/2021,1121 Via Nogales,Palos Verdes Estates,CA,(310) 378-5228,200,No Data
19648657089741,Los Angeles,Palos Verdes Peninsula Unified,Montessori School of Rancho Palos Verdes,Closed,5/24/2005,No Data,No Data,No Data,5/24/2005,Information Redacted,Rancho Palos Verdes,CA,Information Redacted,No Data,No Data
19648657092794,Los Angeles,Palos Verdes Peninsula Unified,Morning Star Academy,Closed,5/23/2013,No Data,No Data,No Data,5/23/2013,Information Redacted,Palos Verdes Peninsula,CA,Information Redacted,No Data,Information Redacted
19648651996149,Los Angeles,Palos Verdes Peninsula Unified,Palos Verdes Adult,Active,No Data,www.pvpusd.net,33.759011,-118.360113,11/30/2021,38 Crest Rd. West,Rolling Hills,CA,(310) 541-7626,200,No Data
19648650141002,Los Angeles,Palos Verdes Peninsula Unified,Palos Verdes Distance Learning Academy,Active,No Data,No Data,33.759011,-118.360113,5/18/2022,38 Crest Rd. West,Rolling Hills,CA,(310) 378-9966,163,No Data
19648651996552,Los Angeles,Palos Verdes Peninsula Unified,Palos Verdes High,Active,No Data,www.pvhigh.com,33.781629,-118.419461,11/30/2021,600 Cloyden Rd.,Palos Verdes Estates,CA,(310) 378-8471,200,No Data
19648651936681,Los Angeles,Palos Verdes Peninsula Unified,Palos Verdes High,Closed,6/30/1991,Information Not Available,No Data,No Data,12/7/2017,600 Cloyden Rd.,Palos Verdes Estates,CA,Information Not Available,No Data,No Data
19648656021257,Los Angeles,Palos Verdes Peninsula Unified,Palos Verdes Intermediate,Active,No Data,http://pvis.pvpusd.net,33.776304,-118.411837,11/5/2021,2161 Via Olivera,Palos Verdes Estates,CA,(310) 544-4816,200,No Data
19648656164875,Los Angeles,Palos Verdes Peninsula Unified,Palos Verdes Montessori Academy,Active,No Data,No Data,33.768314,-118.371054,5/4/2022,28451 Indian Peak Rd,Rancho Palos Verdes,CA,(310) 541-2405,No Data,palosverdesmontessori@gmail.com
19648651995588,Los Angeles,Palos Verdes Peninsula Unified,Palos Verdes Peninsula High,Active,No Data,www.pvphs.com,33.780654,-118.373756,11/5/2021,27118 Silver Spur Rd.,Rolling Hills Estates,CA,(310) 377-4888,200,No Data
19648656021265,Los Angeles,Palos Verdes Peninsula Unified,Palos Verdes Peninsula USD Adult Education,Closed,4/16/2002,Information Not Available,No Data,No Data,9/25/2002,38 Crest Road west,Rolling hills,CA,Information Not Available,No Data,No Data
19648657084916,Los Angeles,Palos Verdes Peninsula Unified,Peninsula Heritage,Closed,7/13/2006,No Data,No Data,No Data,7/13/2006,Information Redacted,Rolling Hills Estates,CA,Information Redacted,No Data,No Data
19648656983316,Los Angeles,Palos Verdes Peninsula Unified,Peninsula Heritage School,Active,No Data,No Data,33.778706,-118.342975,6/27/2022,26944 and 26825 Rolling Hills Rd.,Rolling Hills Estates,CA,(310) 541-4795,No Data,cchun@peninsulaheritage.org
19648656021315,Los Angeles,Palos Verdes Peninsula Unified,Point Vicente Elementary,Active,No Data,http://pointvicente.pvpusd.net,33.756215,-118.409167,11/5/2021,30540 Rue de La Pierre,Rancho Palos Verdes,CA,(310) 377-6972,200,No Data
19648656926703,Los Angeles,Palos Verdes Peninsula Unified,PV Peninsula Montessori School,Active,No Data,No Data,33.748904,-118.405807,6/27/2022,31100 Hawthorne Blvd.,Rancho Palos Verdes,CA,(310) 544-3099,No Data,shane@pvpms.com
19648651933308,Los Angeles,Palos Verdes Peninsula Unified,Rancho del Mar High (Continuation),Active,No Data,http://rdm.pvpusd.net,33.759971,-118.361268,12/1/2021,38 Crest Road West,Rolling Hills,CA,(310) 378-9966,417,No Data
19648656021323,Los Angeles,Palos Verdes Peninsula Unified,Rancho Vista Elementary,Active,No Data,http://ranchovista.pvpusd.net,33.786666,-118.357489,11/5/2021,4323 Palos Verdes Dr. North,Rolling Hills Estates,CA,(310) 378-8388,200,No Data
19648656117584,Los Angeles,Palos Verdes Peninsula Unified,Ridgecrest Intermediate,Active,No Data,http://ris.pvpusd.net,33.767424,-118.377916,11/5/2021,28915 Northbay Rd.,Rancho Palos Verdes,CA,(310) 544-2747,200,No Data
19648656968119,Los Angeles,Palos Verdes Peninsula Unified,Rolling Hills Country Day School,Active,No Data,No Data,33.783094,-118.351846,6/27/2022,26444 Crenshaw Blvd.,Rolling Hills Estates,CA,(310) 377-4848,No Data,rhcds@rhcds.com
19648651937341,Los Angeles,Palos Verdes Peninsula Unified,Rolling Hills High,Closed,6/30/1991,No Data,No Data,No Data,12/7/2017,27118 Silver Spur Rd.,Rolling Hills Estates,CA,Information Not Available,No Data,No Data
19648656142178,Los Angeles,Palos Verdes Peninsula Unified,Rolling Hills Montessori,Closed,5/12/2016,No Data,Information Redacted,Information Redacted,5/12/2016,Information Redacted,Rolling Hills Estates,CA,Information Redacted,No Data,Information Redacted
19648656021349,Los Angeles,Palos Verdes Peninsula Unified,Silver Spur Elementary,Active,No Data,http://silverspur.pvpusd.net,33.787996,-118.375463,11/5/2021,5500 Ironwood St.,Rancho Palos Verdes,CA,(310) 378-5011,200,No Data
19648656021356,Los Angeles,Palos Verdes Peninsula Unified,Soleado Elementary,Active,No Data,http://soleado.pvpusd.net,33.773306,-118.366940,11/5/2021,27800 Longhill Dr.,Rancho Palos Verdes,CA,(310) 377-6854,200,No Data
19648656964035,Los Angeles,Palos Verdes Peninsula Unified,St. John Fisher Elementary,Active,No Data,No Data,33.762802,-118.369753,6/27/2022,5446 Crest Rd.,Rancho Palos Verdes,CA,(310) 377-2800,No Data,principal@sjf.org
19648650118638,Los Angeles,Palos Verdes Peninsula Unified,Sunrise Pre-School,Active,No Data,www.pvpusd.net,33.801327,-118.365321,9/3/2020,3801 Via La Selva,Palos Verdes Estates,CA,(310) 791-5078,No Data,boslerm@pvpusd.net
19648656021364,Los Angeles,Palos Verdes Peninsula Unified,Valmonte Elementary,Closed,6/30/1989,No Data,No Data,No Data,6/24/1999,3801 Via La Selva,Palos Verdes Estates,CA,No Data,No Data,No Data
19648656116164,Los Angeles,Palos Verdes Peninsula Unified,Valmonte Elementary,Closed,6/30/2017,Information Not Available,33.801339,-118.365274,6/30/2017,3801 Via La Selva,Palos Verdes Estates,CA,Information Not Available,No Data,Information Not Available
19648656105779,Los Angeles,Palos Verdes Peninsula Unified,Valmonte Kindergarten,Closed,6/30/2000,No Data,No Data,No Data,3/4/2002,No Data,No Data,No Data,Information Not Available,No Data,No Data
